iMax B6 mini;Outlet A
Time [hh:mm:ss.SSS];Voltage [V];Current [A];Capacity [mAh];Temperature Ext [°C];Temperature Int [°C];BatteryRi [m?]
01:15:34.000;4.75;0.31;368;0.0;37.0;0.00
01:15:35.000;4.74;0.31;368;0.0;37.0;0.00
01:15:36.000;4.75;0.30;368;0.0;37.0;0.00
01:15:37.000;4.75;0.30;368;0.0;37.0;0.00
01:15:38.000;4.74;0.30;368;0.0;37.0;0.00
01:15:39.000;4.74;0.30;368;0.0;37.0;0.00
01:15:40.000;4.74;0.31;368;0.0;37.0;0.00
01:15:41.000;4.75;0.30;369;0.0;37.0;0.00
01:15:42.000;4.74;0.30;369;0.0;37.0;0.00
01:15:43.000;4.74;0.30;369;0.0;37.0;0.00
01:15:44.000;4.74;0.30;369;0.0;37.0;0.00
01:15:45.000;4.74;0.31;369;0.0;37.0;0.00
01:15:46.000;4.74;0.30;369;0.0;37.0;0.00
01:15:47.000;4.74;0.30;369;0.0;37.0;0.00
01:15:48.000;4.74;0.31;369;0.0;37.0;0.00
01:15:49.000;4.74;0.31;369;0.0;37.0;0.00
01:15:50.000;4.74;0.31;369;0.0;37.0;0.00
01:15:51.000;4.74;0.30;369;0.0;37.0;0.00
01:15:52.000;4.74;0.31;369;0.0;37.0;0.00
01:15:53.000;4.74;0.30;370;0.0;37.0;0.00
01:15:54.000;4.74;0.30;370;0.0;37.0;0.00
01:15:55.000;4.74;0.30;370;0.0;37.0;0.00
01:15:56.000;4.74;0.32;370;0.0;37.0;0.00
01:15:57.000;4.74;0.31;370;0.0;37.0;0.00
01:15:58.000;4.74;0.31;370;0.0;37.0;0.00
01:15:59.000;4.74;0.30;370;0.0;37.0;0.00
01:16:00.000;4.74;0.30;370;0.0;37.0;0.00
01:16:01.000;4.74;0.30;370;0.0;37.0;0.00
01:16:02.000;4.74;0.30;370;0.0;37.0;0.00
01:16:03.000;4.74;0.30;370;0.0;37.0;0.00
01:16:04.000;4.74;0.30;370;0.0;37.0;0.00
01:16:05.000;4.74;0.30;370;0.0;37.0;0.00
01:16:06.000;4.74;0.30;371;0.0;37.0;0.00
01:16:07.000;4.74;0.30;371;0.0;37.0;0.00
01:16:08.000;4.74;0.31;371;0.0;37.0;0.00
01:16:09.000;4.74;0.30;371;0.0;37.0;0.00
01:16:10.000;4.74;0.31;371;0.0;37.0;0.00
01:16:11.000;4.74;0.30;371;0.0;37.0;0.00
01:16:12.000;4.74;0.30;371;0.0;37.0;0.00
01:16:13.000;4.74;0.30;371;0.0;37.0;0.00
01:16:14.000;4.74;0.30;371;0.0;37.0;0.00
01:16:15.000;4.74;0.30;371;0.0;37.0;0.00
01:16:16.000;4.74;0.30;371;0.0;37.0;0.00
01:16:17.000;4.74;0.30;371;0.0;37.0;0.00
01:16:18.000;4.74;0.30;372;0.0;37.0;0.00
01:16:19.000;4.74;0.30;372;0.0;37.0;0.00
01:16:20.000;4.74;0.32;372;0.0;37.0;0.00
01:16:21.000;4.74;0.31;372;0.0;37.0;0.00
01:16:22.000;4.74;0.30;372;0.0;37.0;0.00
01:16:23.000;4.74;0.30;372;0.0;37.0;0.00
01:16:24.000;4.74;0.30;372;0.0;37.0;0.00
01:16:25.000;4.74;0.30;372;0.0;37.0;0.00
01:16:26.000;4.74;0.30;372;0.0;37.0;0.00
01:16:27.000;4.74;0.30;372;0.0;37.0;0.00
01:16:28.000;4.74;0.30;372;0.0;37.0;0.00
01:16:29.000;4.74;0.31;372;0.0;37.0;0.00
01:16:30.000;4.74;0.30;373;0.0;37.0;0.00
01:16:31.000;4.74;0.30;373;0.0;37.0;0.00
01:16:32.000;4.74;0.30;373;0.0;37.0;0.00
01:16:33.000;4.74;0.30;373;0.0;37.0;0.00
01:16:34.000;4.74;0.31;373;0.0;37.0;0.00
01:16:35.000;4.74;0.30;373;0.0;37.0;0.00
01:16:36.000;4.74;0.30;373;0.0;37.0;0.00
01:16:37.000;4.74;0.31;373;0.0;37.0;0.00
01:16:38.000;4.74;0.30;373;0.0;37.0;0.00
01:16:39.000;4.74;0.30;373;0.0;37.0;0.00
01:16:40.000;4.74;0.30;373;0.0;37.0;0.00
01:16:41.000;4.74;0.30;373;0.0;37.0;0.00
01:16:42.000;4.74;0.30;374;0.0;37.0;0.00
01:16:43.000;4.74;0.30;374;0.0;37.0;0.00
01:16:44.000;4.74;0.30;374;0.0;37.0;0.00
01:16:45.000;4.74;0.30;374;0.0;37.0;0.00
01:16:46.000;4.74;0.30;374;0.0;37.0;0.00
01:16:47.000;4.74;0.30;374;0.0;37.0;0.00
01:16:48.000;4.74;0.30;374;0.0;37.0;0.00
01:16:49.000;4.74;0.31;374;0.0;37.0;0.00
01:16:50.000;4.74;0.31;374;0.0;37.0;0.00
01:16:51.000;4.74;0.30;374;0.0;37.0;0.00
01:16:52.000;4.74;0.30;374;0.0;37.0;0.00
01:16:53.000;4.74;0.30;374;0.0;37.0;0.00
01:16:54.000;4.74;0.31;375;0.0;37.0;0.00
01:16:55.000;4.74;0.30;375;0.0;37.0;0.00
01:16:56.000;4.74;0.30;375;0.0;37.0;0.00
01:16:57.000;4.74;0.30;375;0.0;37.0;0.00
01:16:58.000;4.74;0.30;375;0.0;37.0;0.00
01:16:59.000;4.74;0.31;375;0.0;37.0;0.00
01:17:00.000;4.74;0.32;375;0.0;37.0;0.00
01:17:01.000;4.74;0.30;375;0.0;37.0;0.00
01:17:02.000;4.74;0.30;375;0.0;37.0;0.00
01:17:03.000;4.74;0.30;375;0.0;37.0;0.00
01:17:04.000;4.74;0.30;375;0.0;37.0;0.00
01:17:05.000;4.74;0.30;376;0.0;37.0;0.00
01:17:06.000;4.74;0.30;376;0.0;37.0;0.00
01:17:07.000;4.74;0.30;376;0.0;37.0;0.00
01:17:08.000;4.74;0.30;376;0.0;37.0;0.00
01:17:09.000;4.74;0.30;376;0.0;37.0;0.00
01:17:10.000;4.74;0.30;376;0.0;37.0;0.00
01:17:11.000;4.74;0.30;376;0.0;37.0;0.00
01:17:12.000;4.74;0.30;376;0.0;37.0;0.00
01:17:13.000;4.74;0.31;376;0.0;37.0;0.00
01:17:14.000;4.74;0.31;376;0.0;37.0;0.00
01:17:15.000;4.74;0.30;376;0.0;37.0;0.00
01:17:16.000;4.74;0.30;376;0.0;37.0;0.00
01:17:17.000;4.74;0.31;377;0.0;37.0;0.00
01:17:18.000;4.74;0.31;377;0.0;37.0;0.00
01:17:19.000;4.74;0.31;377;0.0;37.0;0.00
01:17:20.000;4.74;0.31;377;0.0;37.0;0.00
01:17:21.000;4.74;0.30;377;0.0;37.0;0.00
01:17:22.000;4.74;0.31;377;0.0;37.0;0.00
01:17:23.000;4.74;0.31;377;0.0;37.0;0.00
01:17:24.000;4.74;0.31;377;0.0;37.0;0.00
01:17:25.000;4.74;0.30;377;0.0;37.0;0.00
01:17:26.000;4.74;0.30;377;0.0;37.0;0.00
01:17:27.000;4.74;0.30;377;0.0;37.0;0.00
01:17:28.000;4.74;0.30;377;0.0;37.0;0.00
01:17:29.000;4.74;0.31;378;0.0;37.0;0.00
01:17:30.000;4.74;0.30;378;0.0;37.0;0.00
01:17:31.000;4.74;0.30;378;0.0;37.0;0.00
01:17:32.000;4.74;0.30;378;0.0;37.0;0.00
01:17:33.000;4.74;0.30;378;0.0;37.0;0.00
01:17:34.000;4.74;0.30;378;0.0;37.0;0.00
01:17:35.000;4.74;0.30;378;0.0;37.0;0.00
01:17:36.000;4.73;0.31;378;0.0;37.0;0.00
01:17:37.000;4.74;0.31;378;0.0;37.0;0.00
01:17:38.000;4.73;0.30;378;0.0;37.0;0.00
01:17:39.000;4.73;0.30;378;0.0;37.0;0.00
01:17:40.000;4.73;0.32;378;0.0;37.0;0.00
01:17:41.000;4.73;0.30;378;0.0;37.0;0.00
01:17:42.000;4.73;0.30;379;0.0;37.0;0.00
01:17:43.000;4.73;0.30;379;0.0;37.0;0.00
01:17:44.000;4.73;0.30;379;0.0;37.0;0.00
01:17:45.000;4.73;0.30;379;0.0;37.0;0.00
01:17:46.000;4.73;0.30;379;0.0;37.0;0.00
01:17:47.000;4.73;0.30;379;0.0;37.0;0.00
01:17:48.000;4.73;0.30;379;0.0;37.0;0.00
01:17:49.000;4.73;0.30;379;0.0;37.0;0.00
01:17:50.000;4.73;0.31;379;0.0;37.0;0.00
01:17:51.000;4.73;0.30;379;0.0;37.0;0.00
01:17:52.000;4.73;0.30;379;0.0;37.0;0.00
01:17:53.000;4.73;0.30;380;0.0;37.0;0.00
01:17:54.000;4.73;0.30;380;0.0;37.0;0.00
01:17:55.000;4.73;0.30;380;0.0;37.0;0.00
01:17:56.000;4.73;0.30;380;0.0;37.0;0.00
01:17:57.000;4.73;0.30;380;0.0;37.0;0.00
01:17:58.000;4.73;0.30;380;0.0;37.0;0.00
01:17:59.000;4.73;0.30;380;0.0;37.0;0.00
01:18:00.000;4.73;0.31;380;0.0;37.0;0.00
01:18:01.000;4.73;0.30;380;0.0;37.0;0.00
01:18:02.000;4.73;0.30;380;0.0;37.0;0.00
01:18:03.000;4.73;0.30;380;0.0;37.0;0.00
01:18:04.000;4.73;0.30;380;0.0;37.0;0.00
01:18:05.000;4.73;0.31;381;0.0;37.0;0.00
01:18:06.000;4.73;0.31;381;0.0;37.0;0.00
01:18:07.000;4.73;0.30;381;0.0;37.0;0.00
01:18:08.000;4.73;0.30;381;0.0;37.0;0.00
01:18:09.000;4.73;0.30;381;0.0;37.0;0.00
01:18:10.000;4.73;0.30;381;0.0;37.0;0.00
01:18:11.000;4.73;0.31;381;0.0;37.0;0.00
01:18:12.000;4.73;0.30;381;0.0;37.0;0.00
01:18:13.000;4.73;0.30;381;0.0;37.0;0.00
01:18:14.000;4.73;0.30;381;0.0;37.0;0.00
01:18:15.000;4.73;0.31;381;0.0;37.0;0.00
01:18:16.000;4.73;0.30;381;0.0;37.0;0.00
01:18:17.000;4.73;0.30;382;0.0;37.0;0.00
01:18:18.000;4.73;0.30;382;0.0;37.0;0.00
01:18:19.000;4.73;0.30;382;0.0;37.0;0.00
01:18:20.000;4.73;0.30;382;0.0;37.0;0.00
01:18:21.000;4.73;0.30;382;0.0;37.0;0.00
01:18:22.000;4.73;0.30;382;0.0;37.0;0.00
01:18:23.000;4.73;0.30;382;0.0;37.0;0.00
01:18:24.000;4.73;0.31;382;0.0;37.0;0.00
01:18:25.000;4.73;0.30;382;0.0;37.0;0.00
01:18:26.000;4.73;0.30;382;0.0;37.0;0.00
01:18:27.000;4.73;0.30;382;0.0;37.0;0.00
01:18:28.000;4.73;0.31;383;0.0;37.0;0.00
01:18:29.000;4.73;0.30;383;0.0;37.0;0.00
01:18:30.000;4.73;0.30;383;0.0;37.0;0.00
01:18:31.000;4.73;0.30;383;0.0;37.0;0.00
01:18:32.000;4.73;0.30;383;0.0;37.0;0.00
01:18:33.000;4.73;0.30;383;0.0;37.0;0.00
01:18:34.000;4.73;0.30;383;0.0;37.0;0.00
01:18:35.000;4.73;0.30;383;0.0;37.0;0.00
01:18:36.000;4.73;0.30;383;0.0;37.0;0.00
01:18:37.000;4.73;0.30;383;0.0;37.0;0.00
01:18:38.000;4.73;0.30;383;0.0;37.0;0.00
01:18:39.000;4.73;0.30;383;0.0;37.0;0.00
01:18:40.000;4.73;0.30;384;0.0;37.0;0.00
01:18:41.000;4.73;0.30;384;0.0;37.0;0.00
01:18:42.000;4.73;0.30;384;0.0;37.0;0.00
01:18:43.000;4.73;0.32;384;0.0;37.0;0.00
01:18:44.000;4.73;0.32;384;0.0;37.0;0.00
01:18:45.000;4.73;0.32;384;0.0;37.0;0.00
01:18:46.000;4.73;0.30;384;0.0;37.0;0.00
01:18:47.000;4.73;0.30;384;0.0;37.0;0.00
01:18:48.000;4.73;0.30;384;0.0;37.0;0.00
01:18:49.000;4.73;0.30;384;0.0;37.0;0.00
01:18:50.000;4.73;0.30;384;0.0;37.0;0.00
01:18:51.000;4.73;0.31;384;0.0;37.0;0.00
01:18:52.000;4.73;0.30;385;0.0;37.0;0.00
01:18:53.000;4.73;0.31;385;0.0;37.0;0.00
01:18:54.000;4.73;0.30;385;0.0;37.0;0.00
01:18:55.000;4.73;0.30;385;0.0;37.0;0.00
01:18:56.000;4.73;0.30;385;0.0;37.0;0.00
01:18:57.000;4.73;0.30;385;0.0;37.0;0.00
01:18:58.000;4.73;0.31;385;0.0;37.0;0.00
01:18:59.000;4.73;0.30;385;0.0;37.0;0.00
01:19:00.000;4.73;0.30;385;0.0;37.0;0.00
01:19:01.000;4.73;0.30;385;0.0;37.0;0.00
01:19:02.000;4.73;0.31;385;0.0;37.0;0.00
01:19:03.000;4.73;0.31;385;0.0;37.0;0.00
01:19:04.000;4.73;0.30;385;0.0;37.0;0.00
01:19:05.000;4.73;0.30;386;0.0;37.0;0.00
01:19:06.000;4.73;0.31;386;0.0;37.0;0.00
01:19:07.000;4.73;0.30;386;0.0;37.0;0.00
01:19:08.000;4.73;0.30;386;0.0;37.0;0.00
01:19:09.000;4.73;0.31;386;0.0;37.0;0.00
01:19:10.000;4.73;0.30;386;0.0;37.0;0.00
01:19:11.000;4.73;0.30;386;0.0;37.0;0.00
01:19:12.000;4.73;0.31;386;0.0;37.0;0.00
01:19:13.000;4.73;0.31;386;0.0;37.0;0.00
01:19:14.000;4.73;0.31;386;0.0;37.0;0.00
01:19:15.000;4.73;0.31;386;0.0;37.0;0.00
01:19:16.000;4.73;0.30;386;0.0;37.0;0.00
01:19:17.000;4.73;0.31;387;0.0;37.0;0.00
01:19:18.000;4.73;0.30;387;0.0;37.0;0.00
01:19:19.000;4.73;0.30;387;0.0;37.0;0.00
01:19:20.000;4.73;0.30;387;0.0;37.0;0.00
01:19:21.000;4.73;0.31;387;0.0;37.0;0.00
01:19:22.000;4.73;0.31;387;0.0;37.0;0.00
01:19:23.000;4.73;0.30;387;0.0;37.0;0.00
01:19:24.000;4.73;0.30;387;0.0;37.0;0.00
01:19:25.000;4.73;0.30;387;0.0;37.0;0.00
01:19:26.000;4.73;0.31;387;0.0;37.0;0.00
01:19:27.000;4.73;0.31;387;0.0;37.0;0.00
01:19:28.000;4.73;0.31;388;0.0;37.0;0.00
01:19:29.000;4.73;0.30;388;0.0;37.0;0.00
01:19:30.000;4.73;0.30;388;0.0;37.0;0.00
01:19:31.000;4.72;0.30;388;0.0;37.0;0.00
01:19:32.000;4.72;0.32;388;0.0;37.0;0.00
01:19:33.000;4.72;0.31;388;0.0;37.0;0.00
01:19:34.000;4.72;0.30;388;0.0;37.0;0.00
01:19:35.000;4.72;0.31;388;0.0;37.0;0.00
01:19:36.000;4.72;0.31;388;0.0;37.0;0.00
01:19:37.000;4.72;0.30;388;0.0;37.0;0.00
01:19:38.000;4.72;0.30;388;0.0;37.0;0.00
01:19:39.000;4.72;0.30;388;0.0;37.0;0.00
01:19:40.000;4.72;0.30;388;0.0;37.0;0.00
01:19:41.000;4.72;0.31;389;0.0;37.0;0.00
01:19:42.000;4.72;0.30;389;0.0;37.0;0.00
01:19:43.000;4.72;0.30;389;0.0;37.0;0.00
01:19:44.000;4.72;0.30;389;0.0;37.0;0.00
01:19:45.000;4.72;0.30;389;0.0;37.0;0.00
01:19:46.000;4.72;0.30;389;0.0;37.0;0.00
01:19:47.000;4.72;0.30;389;0.0;37.0;0.00
01:19:48.000;4.72;0.31;389;0.0;37.0;0.00
01:19:49.000;4.72;0.30;389;0.0;37.0;0.00
01:19:50.000;4.72;0.30;389;0.0;37.0;0.00
01:19:51.000;4.72;0.30;389;0.0;37.0;0.00
01:19:52.000;4.72;0.30;389;0.0;37.0;0.00
01:19:53.000;4.72;0.31;390;0.0;37.0;0.00
01:19:54.000;4.72;0.30;390;0.0;37.0;0.00
01:19:55.000;4.72;0.30;390;0.0;37.0;0.00
01:19:56.000;4.72;0.31;390;0.0;37.0;0.00
01:19:57.000;4.72;0.30;390;0.0;37.0;0.00
01:19:58.000;4.72;0.32;390;0.0;37.0;0.00
01:19:59.000;4.72;0.30;390;0.0;37.0;0.00
01:20:00.000;4.72;0.30;390;0.0;37.0;0.00
01:20:01.000;4.72;0.31;390;0.0;37.0;0.00
01:20:02.000;4.72;0.30;390;0.0;37.0;0.00
01:20:03.000;4.72;0.30;390;0.0;37.0;0.00
01:20:04.000;4.72;0.30;390;0.0;37.0;0.00
01:20:05.000;4.72;0.31;391;0.0;37.0;0.00
01:20:06.000;4.72;0.30;391;0.0;37.0;0.00
01:20:07.000;4.72;0.30;391;0.0;37.0;0.00
01:20:08.000;4.72;0.30;391;0.0;37.0;0.00
01:20:09.000;4.72;0.30;391;0.0;37.0;0.00
01:20:10.000;4.72;0.30;391;0.0;37.0;0.00
01:20:11.000;4.72;0.30;391;0.0;37.0;0.00
01:20:12.000;4.72;0.31;391;0.0;37.0;0.00
01:20:13.000;4.72;0.30;391;0.0;37.0;0.00
01:20:14.000;4.72;0.30;391;0.0;37.0;0.00
01:20:15.000;4.72;0.32;391;0.0;37.0;0.00
01:20:16.000;4.72;0.30;391;0.0;37.0;0.00
01:20:17.000;4.72;0.30;392;0.0;37.0;0.00
01:20:18.000;4.72;0.31;392;0.0;37.0;0.00
01:20:19.000;4.72;0.30;392;0.0;37.0;0.00
01:20:20.000;4.72;0.30;392;0.0;37.0;0.00
01:20:21.000;4.72;0.30;392;0.0;37.0;0.00
01:20:22.000;4.72;0.30;392;0.0;37.0;0.00
01:20:23.000;4.72;0.31;392;0.0;37.0;0.00
01:20:24.000;4.72;0.30;392;0.0;37.0;0.00
01:20:25.000;4.72;0.31;392;0.0;37.0;0.00
01:20:26.000;4.72;0.31;392;0.0;37.0;0.00
01:20:27.000;4.72;0.30;392;0.0;37.0;0.00
01:20:28.000;4.72;0.30;392;0.0;37.0;0.00
01:20:29.000;4.72;0.30;393;0.0;37.0;0.00
01:20:30.000;4.72;0.30;393;0.0;37.0;0.00
01:20:31.000;4.72;0.31;393;0.0;37.0;0.00
01:20:32.000;4.72;0.30;393;0.0;37.0;0.00
01:20:33.000;4.72;0.30;393;0.0;37.0;0.00
01:20:34.000;4.72;0.31;393;0.0;37.0;0.00
01:20:35.000;4.72;0.30;393;0.0;37.0;0.00
01:20:36.000;4.72;0.30;393;0.0;37.0;0.00
01:20:37.000;4.72;0.30;393;0.0;37.0;0.00
01:20:38.000;4.72;0.30;393;0.0;37.0;0.00
01:20:39.000;4.72;0.30;393;0.0;37.0;0.00
01:20:40.000;4.72;0.30;393;0.0;37.0;0.00
01:20:41.000;4.72;0.30;393;0.0;37.0;0.00
01:20:42.000;4.72;0.30;394;0.0;37.0;0.00
01:20:43.000;4.72;0.31;394;0.0;37.0;0.00
01:20:44.000;4.72;0.31;394;0.0;37.0;0.00
01:20:45.000;4.72;0.30;394;0.0;37.0;0.00
01:20:46.000;4.72;0.30;394;0.0;37.0;0.00
01:20:47.000;4.72;0.30;394;0.0;37.0;0.00
01:20:48.000;4.72;0.30;394;0.0;37.0;0.00
01:20:49.000;4.72;0.30;394;0.0;37.0;0.00
01:20:50.000;4.72;0.31;394;0.0;37.0;0.00
01:20:51.000;4.72;0.31;394;0.0;37.0;0.00
01:20:52.000;4.72;0.30;394;0.0;37.0;0.00
01:20:53.000;4.72;0.30;394;0.0;37.0;0.00
01:20:54.000;4.72;0.30;395;0.0;37.0;0.00
01:20:55.000;4.72;0.30;395;0.0;37.0;0.00
01:20:56.000;4.72;0.30;395;0.0;37.0;0.00
01:20:57.000;4.72;0.30;395;0.0;37.0;0.00
01:20:58.000;4.72;0.30;395;0.0;37.0;0.00
01:20:59.000;4.72;0.31;395;0.0;37.0;0.00
01:21:00.000;4.72;0.31;395;0.0;37.0;0.00
01:21:01.000;4.72;0.30;395;0.0;37.0;0.00
01:21:02.000;4.72;0.32;395;0.0;37.0;0.00
01:21:03.000;4.72;0.30;395;0.0;37.0;0.00
01:21:04.000;4.72;0.30;395;0.0;37.0;0.00
01:21:05.000;4.72;0.30;395;0.0;37.0;0.00
01:21:06.000;4.72;0.30;396;0.0;37.0;0.00
01:21:07.000;4.72;0.30;396;0.0;37.0;0.00
01:21:08.000;4.72;0.30;396;0.0;37.0;0.00
01:21:09.000;4.72;0.31;396;0.0;37.0;0.00
01:21:10.000;4.72;0.31;396;0.0;37.0;0.00
01:21:11.000;4.72;0.30;396;0.0;37.0;0.00
01:21:12.000;4.72;0.31;396;0.0;37.0;0.00
01:21:13.000;4.72;0.30;396;0.0;37.0;0.00
01:21:14.000;4.72;0.30;396;0.0;37.0;0.00
01:21:15.000;4.72;0.31;396;0.0;37.0;0.00
01:21:16.000;4.72;0.30;396;0.0;37.0;0.00
01:21:17.000;4.71;0.31;397;0.0;37.0;0.00
01:21:18.000;4.72;0.30;397;0.0;37.0;0.00
01:21:19.000;4.72;0.30;397;0.0;37.0;0.00
01:21:20.000;4.71;0.31;397;0.0;37.0;0.00
01:21:21.000;4.71;0.30;397;0.0;37.0;0.00
01:21:22.000;4.71;0.30;397;0.0;37.0;0.00
01:21:23.000;4.71;0.30;397;0.0;37.0;0.00
01:21:24.000;4.72;0.30;397;0.0;37.0;0.00
01:21:25.000;4.71;0.31;397;0.0;37.0;0.00
01:21:26.000;4.71;0.31;397;0.0;37.0;0.00
01:21:27.000;4.71;0.30;397;0.0;37.0;0.00
01:21:28.000;4.71;0.30;397;0.0;37.0;0.00
01:21:29.000;4.71;0.31;398;0.0;37.0;0.00
01:21:30.000;4.71;0.31;398;0.0;37.0;0.00
01:21:31.000;4.71;0.30;398;0.0;37.0;0.00
01:21:32.000;4.71;0.31;398;0.0;37.0;0.00
01:21:33.000;4.71;0.30;398;0.0;37.0;0.00
01:21:34.000;4.71;0.30;398;0.0;37.0;0.00
01:21:35.000;4.71;0.30;398;0.0;37.0;0.00
01:21:36.000;4.71;0.30;398;0.0;37.0;0.00
01:21:37.000;4.71;0.31;398;0.0;37.0;0.00
01:21:38.000;4.71;0.31;398;0.0;37.0;0.00
01:21:39.000;4.71;0.30;398;0.0;37.0;0.00
01:21:40.000;4.71;0.31;398;0.0;37.0;0.00
01:21:41.000;4.71;0.30;399;0.0;37.0;0.00
01:21:42.000;4.71;0.30;399;0.0;37.0;0.00
01:21:43.000;4.71;0.30;399;0.0;37.0;0.00
01:21:44.000;4.71;0.30;399;0.0;37.0;0.00
01:21:45.000;4.71;0.31;399;0.0;37.0;0.00
01:21:46.000;4.71;0.31;399;0.0;37.0;0.00
01:21:47.000;4.71;0.31;399;0.0;37.0;0.00
01:21:48.000;4.71;0.31;399;0.0;37.0;0.00
01:21:49.000;4.71;0.30;399;0.0;37.0;0.00
01:21:50.000;4.71;0.31;399;0.0;37.0;0.00
01:21:51.000;4.71;0.31;399;0.0;37.0;0.00
01:21:52.000;4.71;0.30;399;0.0;37.0;0.00
01:21:53.000;4.71;0.30;399;0.0;37.0;0.00
01:21:54.000;4.71;0.30;400;0.0;37.0;0.00
01:21:55.000;4.71;0.30;400;0.0;37.0;0.00
01:21:56.000;4.71;0.30;400;0.0;37.0;0.00
01:21:57.000;4.71;0.31;400;0.0;37.0;0.00
01:21:58.000;4.71;0.31;400;0.0;37.0;0.00
01:21:59.000;4.71;0.30;400;0.0;37.0;0.00
01:22:00.000;4.71;0.31;400;0.0;37.0;0.00
01:22:01.000;4.71;0.30;400;0.0;37.0;0.00
01:22:02.000;4.71;0.31;400;0.0;37.0;0.00
01:22:03.000;4.71;0.31;400;0.0;37.0;0.00
01:22:04.000;4.71;0.30;400;0.0;37.0;0.00
01:22:05.000;4.71;0.30;401;0.0;37.0;0.00
01:22:06.000;4.71;0.31;401;0.0;37.0;0.00
01:22:07.000;4.71;0.30;401;0.0;37.0;0.00
01:22:08.000;4.71;0.30;401;0.0;37.0;0.00
01:22:09.000;4.71;0.31;401;0.0;37.0;0.00
01:22:10.000;4.71;0.30;401;0.0;37.0;0.00
01:22:11.000;4.71;0.30;401;0.0;37.0;0.00
01:22:12.000;4.71;0.30;401;0.0;37.0;0.00
01:22:13.000;4.71;0.30;401;0.0;37.0;0.00
01:22:14.000;4.71;0.31;401;0.0;37.0;0.00
01:22:15.000;4.71;0.30;401;0.0;37.0;0.00
01:22:16.000;4.71;0.31;402;0.0;37.0;0.00
01:22:17.000;4.71;0.30;402;0.0;37.0;0.00
01:22:18.000;4.71;0.30;402;0.0;37.0;0.00
01:22:19.000;4.71;0.30;402;0.0;37.0;0.00
01:22:20.000;4.71;0.30;402;0.0;37.0;0.00
01:22:21.000;4.71;0.30;402;0.0;37.0;0.00
01:22:22.000;4.71;0.30;402;0.0;37.0;0.00
01:22:23.000;4.71;0.31;402;0.0;37.0;0.00
01:22:24.000;4.71;0.30;402;0.0;37.0;0.00
01:22:25.000;4.71;0.30;402;0.0;37.0;0.00
01:22:26.000;4.71;0.30;402;0.0;37.0;0.00
01:22:27.000;4.71;0.30;403;0.0;37.0;0.00
01:22:28.000;4.71;0.31;403;0.0;37.0;0.00
01:22:29.000;4.71;0.30;403;0.0;37.0;0.00
01:22:30.000;4.71;0.30;403;0.0;37.0;0.00
01:22:31.000;4.71;0.30;403;0.0;37.0;0.00
01:22:32.000;4.71;0.30;403;0.0;37.0;0.00
01:22:33.000;4.71;0.30;403;0.0;37.0;0.00
01:22:34.000;4.71;0.30;403;0.0;37.0;0.00
01:22:35.000;4.71;0.30;403;0.0;37.0;0.00
01:22:36.000;4.71;0.30;403;0.0;37.0;0.00
01:22:37.000;4.71;0.30;403;0.0;37.0;0.00
01:22:38.000;4.71;0.30;403;0.0;37.0;0.00
01:22:39.000;4.71;0.31;403;0.0;37.0;0.00
01:22:40.000;4.71;0.30;404;0.0;37.0;0.00
01:22:41.000;4.71;0.31;404;0.0;37.0;0.00
01:22:42.000;4.71;0.30;404;0.0;37.0;0.00
01:22:43.000;4.71;0.30;404;0.0;37.0;0.00
01:22:44.000;4.71;0.30;404;0.0;37.0;0.00
01:22:45.000;4.71;0.30;404;0.0;37.0;0.00
01:22:46.000;4.71;0.32;404;0.0;37.0;0.00
01:22:47.000;4.71;0.30;404;0.0;37.0;0.00
01:22:48.000;4.71;0.30;404;0.0;37.0;0.00
01:22:49.000;4.71;0.30;404;0.0;37.0;0.00
01:22:50.000;4.71;0.31;404;0.0;37.0;0.00
01:22:51.000;4.71;0.30;405;0.0;37.0;0.00
01:22:52.000;4.71;0.31;405;0.0;37.0;0.00
01:22:53.000;4.71;0.30;405;0.0;37.0;0.00
01:22:54.000;4.71;0.30;405;0.0;37.0;0.00
01:22:55.000;4.71;0.31;405;0.0;37.0;0.00
01:22:56.000;4.71;0.31;405;0.0;37.0;0.00
01:22:57.000;4.71;0.30;405;0.0;37.0;0.00
01:22:58.000;4.71;0.30;405;0.0;37.0;0.00
01:22:59.000;4.71;0.32;405;0.0;37.0;0.00
01:23:00.000;4.71;0.30;405;0.0;37.0;0.00
01:23:01.000;4.71;0.31;405;0.0;37.0;0.00
01:23:02.000;4.71;0.30;405;0.0;37.0;0.00
01:23:03.000;4.71;0.30;406;0.0;37.0;0.00
01:23:04.000;4.71;0.30;406;0.0;37.0;0.00
01:23:05.000;4.71;0.31;406;0.0;37.0;0.00
01:23:06.000;4.71;0.31;406;0.0;37.0;0.00
01:23:07.000;4.71;0.31;406;0.0;37.0;0.00
01:23:08.000;4.71;0.31;406;0.0;37.0;0.00
01:23:09.000;4.71;0.30;406;0.0;37.0;0.00
01:23:10.000;4.71;0.30;406;0.0;37.0;0.00
01:23:11.000;4.71;0.31;406;0.0;37.0;0.00
01:23:12.000;4.71;0.30;406;0.0;37.0;0.00
01:23:13.000;4.71;0.30;406;0.0;37.0;0.00
01:23:14.000;4.71;0.30;406;0.0;37.0;0.00
01:23:15.000;4.71;0.31;407;0.0;37.0;0.00
01:23:16.000;4.71;0.30;407;0.0;37.0;0.00
